contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry_date,option_type,mid_price,expiry_dt,T,spread_pct
SPY260731C00777000,2026-07-15 20:05:23+00:00,777.0,0.66,0.64,0.66,-0.00999999,-1.4925358,526.0,1106.0,0.09900803344726564,False,REGULAR,USD,2026-07-31,call,0.65,2026-07-31,0.0410958904109589,0.030769230769230795
SPY260731C00778000,2026-07-15 20:02:38+00:00,778.0,0.58,0.55,0.57,0.0,0.0,343.0,784.0,0.098641826171875,False,REGULAR,USD,2026-07-31,call,0.56,2026-07-31,0.0410958904109589,0.035714285714285546
SPY260731C00779000,2026-07-15 20:04:01+00:00,779.0,0.5,0.47,0.49,-0.00999999,-1.9607825,464.0,767.0,0.09827561889648437,False,REGULAR,USD,2026-07-31,call,0.48,2026-07-31,0.0410958904109589,0.041666666666666706
SPY260731C00780000,2026-07-15 20:14:08+00:00,780.0,0.41,0.41,0.42,-0.02000001,-4.651165,955.0,8032.0,0.09790941162109376,False,REGULAR,USD,2026-07-31,call,0.415,2026-07-31,0.0410958904109589,0.024096385542168697
SPY260731C00781000,2026-07-15 20:01:12+00:00,781.0,0.34,0.35,0.36,-0.03999999,-10.526314,88.0,886.0,0.0976652734375,False,REGULAR,USD,2026-07-31,call,0.355,2026-07-31,0.0410958904109589,0.028169014084507067
SPY260731C00782000,2026-07-15 20:02:01+00:00,782.0,0.3,0.3,0.32,-0.01999998,-6.2499943,8.0,1105.0,0.0981535498046875,False,REGULAR,USD,2026-07-31,call,0.31,2026-07-31,0.0410958904109589,0.06451612903225812
SPY260731C00783000,2026-07-15 18:26:09+00:00,783.0,0.32,0.26,0.27,0.03999999,14.285711,133.0,825.0,0.0976652734375,False,REGULAR,USD,2026-07-31,call,0.265,2026-07-31,0.0410958904109589,0.03773584905660381
SPY260731C00784000,2026-07-15 19:58:52+00:00,784.0,0.22,0.23,0.24,-0.060000002,-21.428572,203.0,1337.0,0.09827561889648437,False,REGULAR,USD,2026-07-31,call,0.235,2026-07-31,0.0410958904109589,0.042553191489361625
SPY260731C00785000,2026-07-15 20:01:59+00:00,785.0,0.2,0.2,0.21,-0.00999999,-4.7619004,437.0,4585.0,0.098641826171875,False,REGULAR,USD,2026-07-31,call,0.20500000000000002,2026-07-31,0.0410958904109589,0.04878048780487795
SPY260731C00786000,2026-07-15 19:59:24+00:00,786.0,0.17,0.17,0.18,-0.049999997,-22.72727,208.0,565.0,0.098641826171875,False,REGULAR,USD,2026-07-31,call,0.175,2026-07-31,0.0410958904109589,0.05714285714285704
SPY260731C00787000,2026-07-15 18:44:22+00:00,787.0,0.18,0.15,0.16,-0.019999996,-9.999997,23.0,409.0,0.0991301025390625,False,REGULAR,USD,2026-07-31,call,0.155,2026-07-31,0.0410958904109589,0.06451612903225812
SPY260731C00788000,2026-07-15 18:35:35+00:00,788.0,0.17,0.14,0.15,0.030000001,21.428572,2.0,1340.0,0.100594931640625,False,REGULAR,USD,2026-07-31,call,0.14500000000000002,2026-07-31,0.0410958904109589,0.06896551724137917
SPY260731C00789000,2026-07-15 14:46:03+00:00,789.0,0.15,0.12,0.13,0.010000005,7.1428604,3.0,1086.0,0.10083906982421875,False,REGULAR,USD,2026-07-31,call,0.125,2026-07-31,0.0410958904109589,0.08000000000000007
SPY260731C00790000,2026-07-15 19:58:23+00:00,790.0,0.12,0.11,0.12,-0.009999998,-7.692306,411.0,4650.0,0.10205976074218749,False,REGULAR,USD,2026-07-31,call,0.11499999999999999,2026-07-31,0.0410958904109589,0.0869565217391304
SPY260731C00791000,2026-07-15 17:54:22+00:00,791.0,0.12,0.1,0.11,0.009999998,9.090907,16.0,404.0,0.10303631347656249,False,REGULAR,USD,2026-07-31,call,0.10500000000000001,2026-07-31,0.0410958904109589,0.09523809523809518
SPY260731C00792000,2026-07-14 15:03:41+00:00,792.0,0.11,0.09,0.1,0.0,0.0,1.0,748.0,0.10401286621093749,False,REGULAR,USD,2026-07-31,call,0.095,2026-07-31,0.0410958904109589,0.10526315789473693
SPY260731C00793000,2026-07-15 17:01:05+00:00,793.0,0.1,0.09,0.1,0.020000003,25.000004,178.0,876.0,0.106454248046875,False,REGULAR,USD,2026-07-31,call,0.095,2026-07-31,0.0410958904109589,0.10526315789473693
SPY260731C00794000,2026-07-15 16:54:09+00:00,794.0,0.09,0.08,0.09,-0.009999998,-9.999997,53.0,1734.0,0.1069425244140625,False,REGULAR,USD,2026-07-31,call,0.08499999999999999,2026-07-31,0.0410958904109589,0.11764705882352937
SPY260731C00796000,2026-07-15 18:02:55+00:00,796.0,0.08,0.07,0.08,0.0,0.0,83.0,610.0,0.1098721826171875,False,REGULAR,USD,2026-07-31,call,0.07500000000000001,2026-07-31,0.0410958904109589,0.13333333333333325
SPY260731C00797000,2026-07-14 14:04:48+00:00,797.0,0.07,0.07,0.08,0.0,0.0,1.0,383.0,0.11206942626953123,False,REGULAR,USD,2026-07-31,call,0.07500000000000001,2026-07-31,0.0410958904109589,0.13333333333333325
SPY260930C00375000,2026-07-15 18:55:07+00:00,375.0,381.23,380.54,384.05,1.0700073,0.28146237,1.0,15.0,0.8168963623046874,True,REGULAR,USD,2026-09-30,call,382.295,2026-09-30,0.20821917808219179,0.0091813913339175
SPY260930C00410000,2026-04-21 13:30:01+00:00,410.0,307.28,331.24,334.63,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,332.935,2026-09-30,0.20821917808219179,0.010182167690389975
SPY260930C00415000,2026-07-13 15:48:20+00:00,415.0,340.0,340.91,344.42,0.0,0.0,41.0,73.0,0.729494892578125,True,REGULAR,USD,2026-09-30,call,342.665,2026-09-30,0.20821917808219179,0.010243240482687146
SPY260930C00420000,2026-05-15 17:34:46+00:00,420.0,325.97,335.24,338.62,0.0,0.0,35.0,79.0,0.6794465649414063,True,REGULAR,USD,2026-09-30,call,336.93,2026-09-30,0.20821917808219179,0.010031757338319519
SPY260930C00470000,2026-06-12 18:25:01+00:00,470.0,275.35,286.58,289.97,0.0,0.0,1.0,0.0,0.619388571777344,True,REGULAR,USD,2026-09-30,call,288.275,2026-09-30,0.20821917808219179,0.011759604544272113
SPY260930C00475000,2026-06-12 13:40:45+00:00,475.0,266.91,281.64,285.03,0.0,0.0,1.0,80.0,0.6097451135253908,True,REGULAR,USD,2026-09-30,call,283.335,2026-09-30,0.20821917808219179,0.011964635502144058
SPY260930C00480000,2026-06-23 17:17:34+00:00,480.0,263.5,276.69,280.09,0.0,0.0,2.0,3.0,0.5999795861816408,True,REGULAR,USD,2026-09-30,call,278.39,2026-09-30,0.20821917808219179,0.012213082366464232
SPY260930C00495000,2026-04-15 17:54:51+00:00,495.0,212.11,248.12,251.5,0.0,0.0,1.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,249.81,2026-09-30,0.20821917808219179,0.013530283015091451
SPY260930C00500000,2026-06-29 19:41:22+00:00,500.0,246.66,256.93,260.32,0.0,0.0,5.0,44.0,0.5616498913574219,True,REGULAR,USD,2026-09-30,call,258.625,2026-09-30,0.20821917808219179,0.01310778153697433
SPY260930C00515000,2026-06-23 16:04:47+00:00,515.0,228.41,242.11,245.51,0.0,0.0,1.0,205.0,0.5333908966064453,True,REGULAR,USD,2026-09-30,call,243.81,2026-09-30,0.20821917808219179,0.013945285263114627
SPY260930C00520000,2026-07-08 13:59:23+00:00,520.0,229.3,237.18,240.57,0.0,0.0,2.0,20.0,0.5241136456298827,True,REGULAR,USD,2026-09-30,call,238.875,2026-09-30,0.20821917808219179,0.014191522762951277
SPY260930C00525000,2026-06-09 16:38:20+00:00,525.0,206.18,232.25,235.64,0.0,0.0,1.0,2.0,0.5149584637451172,True,REGULAR,USD,2026-09-30,call,233.945,2026-09-30,0.20821917808219179,0.014490585394002806
SPY260930C00530000,2026-06-18 16:13:57+00:00,530.0,223.0,227.31,230.71,0.0,0.0,1.0,52.0,0.5056812127685546,True,REGULAR,USD,2026-09-30,call,229.01,2026-09-30,0.20821917808219179,0.014846513252696415
SPY260930C00535000,2026-06-18 16:57:18+00:00,535.0,218.8,222.39,225.78,0.0,0.0,3.0,5.0,0.5377853839111328,True,REGULAR,USD,2026-09-30,call,224.08499999999998,2026-09-30,0.20821917808219179,0.01512818796438858
SPY260930C00545000,2026-04-22 18:45:27+00:00,545.0,176.69,199.18,202.61,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,200.895,2026-09-30,0.20821917808219179,0.01707359565942411
SPY260930C00550000,2026-07-14 15:32:55+00:00,550.0,209.2,207.61,211.01,0.0,0.0,1.0,31.0,0.5080615600585938,True,REGULAR,USD,2026-09-30,call,209.31,2026-09-30,0.20821917808219179,0.016243848836653658
SPY260930C00555000,2026-05-12 19:09:19+00:00,555.0,190.9,202.88,206.24,0.0,0.0,2.0,6.0,0.5013477600097658,True,REGULAR,USD,2026-09-30,call,204.56,2026-09-30,0.20821917808219179,0.016425498631208513
SPY260930C00565000,2026-06-10 14:02:19+00:00,565.0,178.14,192.85,196.25,0.0,0.0,1.0,6.0,0.4787039434814453,True,REGULAR,USD,2026-09-30,call,194.55,2026-09-30,0.20821917808219179,0.01747622719095351
SPY260930C00570000,2026-07-14 18:10:24+00:00,570.0,187.75,187.94,191.34,0.0,0.0,1.0,70.0,0.4691215197753906,True,REGULAR,USD,2026-09-30,call,189.64,2026-09-30,0.20821917808219179,0.017928707023834665
SPY260930C00575000,2026-06-17 19:40:02+00:00,575.0,171.75,183.04,186.44,0.0,0.0,7.0,358.0,0.45972219970703126,True,REGULAR,USD,2026-09-30,call,184.74,2026-09-30,0.20821917808219179,0.01840424380210028
SPY260930C00580000,2026-06-17 19:51:35+00:00,580.0,167.78,178.13,181.53,0.0,0.0,5.0,17.0,0.4501092587280273,True,REGULAR,USD,2026-09-30,call,179.82999999999998,2026-09-30,0.20821917808219179,0.0189067452594117
SPY260930C00585000,2026-07-10 18:13:10+00:00,585.0,176.22,173.23,176.63,0.0,0.0,2.0,744.0,0.44067942138671873,True,REGULAR,USD,2026-09-30,call,174.93,2026-09-30,0.20821917808219179,0.019436345966958243
SPY260930C00590000,2026-06-16 18:48:54+00:00,590.0,169.49,168.33,171.74,0.0,0.0,2.0,60.0,0.43140217041015627,True,REGULAR,USD,2026-09-30,call,170.03500000000003,2026-09-30,0.20821917808219179,0.02005469462169551
SPY260930C00594000,2026-06-18 17:16:17+00:00,594.0,162.75,164.42,167.83,0.0,0.0,2.0,2033.0,0.42398647308349613,True,REGULAR,USD,2026-09-30,call,166.125,2026-09-30,0.20821917808219179,0.02052671181339368
SPY260930C00595000,2026-07-14 15:37:28+00:00,595.0,162.71,163.44,166.85,0.0,0.0,1.0,424.0,0.42209440216064453,True,REGULAR,USD,2026-09-30,call,165.14499999999998,2026-09-30,0.20821917808219179,0.02064852099669985
SPY260930C00596000,2026-04-30 19:06:42+00:00,596.0,136.88,150.23,153.74,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,151.985,2026-09-30,0.20821917808219179,0.023094384314241663
SPY260930C00599000,2026-06-18 17:08:58+00:00,599.0,157.83,159.53,162.94,0.0,0.0,2.0,1617.0,0.4146787048339844,True,REGULAR,USD,2026-09-30,call,161.235,2026-09-30,0.20821917808219179,0.021149254194188585
SPY260930C00600000,2026-07-09 19:36:46+00:00,600.0,157.8,158.56,161.96,0.0,0.0,3.0,1647.0,0.41275611663818357,True,REGULAR,USD,2026-09-30,call,160.26,2026-09-30,0.20821917808219179,0.02121552477224514
SPY260930C00601000,2026-05-15 18:23:16+00:00,601.0,153.42,158.28,161.67,0.0,0.0,2.0,729.0,0.42212491943359376,True,REGULAR,USD,2026-09-30,call,159.975,2026-09-30,0.20821917808219179,0.021190811064228703
SPY260930C00602000,2026-07-13 14:16:50+00:00,602.0,154.75,156.61,160.01,0.0,0.0,40.0,37.0,0.4091245611572265,True,REGULAR,USD,2026-09-30,call,158.31,2026-09-30,0.20821917808219179,0.02147684921988489
SPY260930C00603000,2026-06-25 17:25:33+00:00,603.0,140.0,155.63,159.04,0.0,0.0,1.0,23.0,0.40738507659912115,True,REGULAR,USD,2026-09-30,call,157.33499999999998,2026-09-30,0.20821917808219179,0.021673499221406534
SPY260930C00604000,2026-06-16 17:37:22+00:00,604.0,155.99,154.65,158.06,0.0,0.0,1.0,5.0,0.40546248840332033,True,REGULAR,USD,2026-09-30,call,156.35500000000002,2026-09-30,0.20821917808219179,0.02180934412075083
SPY260930C00605000,2026-07-10 18:21:37+00:00,605.0,155.52,153.68,157.09,0.0,0.0,1.0,4787.0,0.40372300384521487,True,REGULAR,USD,2026-09-30,call,155.385,2026-09-30,0.20821917808219179,0.021945490233935043
SPY260930C00608000,2026-04-13 16:06:53+00:00,608.0,93.35,140.44,143.88,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,142.16,2026-09-30,0.20821917808219179,0.024198086662915008
SPY260930C00609000,2026-05-06 14:12:17+00:00,609.0,135.06,137.98,141.49,0.0,0.0,1.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,139.735,2026-09-30,0.20821917808219179,0.025118975203063075
SPY260930C00610000,2026-07-14 18:10:52+00:00,610.0,148.75,148.81,152.22,0.0,0.0,4.0,944.0,0.3946288565063477,True,REGULAR,USD,2026-09-30,call,150.515,2026-09-30,0.20821917808219179,0.02265554928080256
SPY260930C00612000,2026-04-08 19:50:08+00:00,612.0,86.8,136.74,140.19,0.0,0.0,1.0,26.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,138.465,2026-09-30,0.20821917808219179,0.024916043765572445
SPY260930C00613000,2026-06-16 14:18:59+00:00,613.0,148.43,145.89,149.3,0.0,0.0,2.0,3.0,0.38919678192138674,True,REGULAR,USD,2026-09-30,call,147.595,2026-09-30,0.20821917808219179,0.023103763677631527
SPY260930C00615000,2026-07-14 17:53:10+00:00,615.0,143.5,143.95,147.36,0.0,0.0,1.0,582.0,0.38565677825927724,True,REGULAR,USD,2026-09-30,call,145.655,2026-09-30,0.20821917808219179,0.023411486045793312
SPY260930C00616000,2026-06-11 17:29:03+00:00,616.0,124.7,142.97,146.38,0.0,0.0,1.0,4.0,0.38373419006347653,True,REGULAR,USD,2026-09-30,call,144.675,2026-09-30,0.20821917808219179,0.023570070848453403
SPY260930C00618000,2026-06-11 17:29:03+00:00,618.0,122.79,141.03,144.44,0.0,0.0,1.0,5.0,0.3801636691284179,True,REGULAR,USD,2026-09-30,call,142.735,2026-09-30,0.20821917808219179,0.02389042631449887
SPY260930C00619000,2026-04-21 19:54:27+00:00,619.0,104.58,128.63,132.14,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,130.385,2026-09-30,0.20821917808219179,0.026920274571461372
SPY260930C00620000,2026-07-06 16:57:13+00:00,620.0,138.27,139.09,142.5,0.0,0.0,8.0,1234.0,0.37662366546630854,True,REGULAR,USD,2026-09-30,call,140.79500000000002,2026-09-30,0.20821917808219179,0.02421961007138035
SPY260930C00621000,2026-04-22 20:03:01+00:00,621.0,108.48,126.77,130.28,0.0,0.0,26.0,24.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,128.525,2026-09-30,0.20821917808219179,0.02730986189457308
SPY260930C00622000,2026-05-12 13:39:36+00:00,622.0,128.03,138.25,141.35,0.0,0.0,1.0,5.0,0.38458867370605465,True,REGULAR,USD,2026-09-30,call,139.8,2026-09-30,0.20821917808219179,0.022174535050071487
SPY260930C00623000,2026-04-07 16:38:13+00:00,623.0,65.3,126.65,130.0,0.0,0.0,14.0,22.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,128.325,2026-09-30,0.20821917808219179,0.02610559127216049
SPY260930C00624000,2026-07-13 15:45:15+00:00,624.0,134.43,135.21,138.62,0.0,0.0,2.0,4.0,0.3694521063232422,True,REGULAR,USD,2026-09-30,call,136.91500000000002,2026-09-30,0.20821917808219179,0.024905963554029843
SPY260930C00625000,2026-07-14 14:16:00+00:00,625.0,131.27,134.24,137.66,0.0,0.0,1.0,251.0,0.36780417358398443,True,REGULAR,USD,2026-09-30,call,135.95,2026-09-30,0.20821917808219179,0.02515630746598005
SPY260930C00626000,2026-04-29 18:41:16+00:00,626.0,102.28,122.13,125.65,0.0,0.0,1.0,236.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,123.89,2026-09-30,0.20821917808219179,0.028412301234966585
SPY260930C00627000,2026-07-08 16:27:38+00:00,627.0,124.42,132.31,135.72,0.0,0.0,2.0,22.0,0.3642031353759766,True,REGULAR,USD,2026-09-30,call,134.015,2026-09-30,0.20821917808219179,0.025444912882886223
SPY260930C00629000,2026-05-15 18:35:50+00:00,629.0,125.32,131.61,134.71,0.0,0.0,1.0,215.0,0.37366348999023435,True,REGULAR,USD,2026-09-30,call,133.16000000000003,2026-09-30,0.20821917808219179,0.023280264343646693
SPY260930C00630000,2026-07-15 19:07:49+00:00,630.0,130.0,129.41,132.82,2.3199997,1.8170424,1.0,806.0,0.3588931298828125,True,REGULAR,USD,2026-09-30,call,131.115,2026-09-30,0.20821917808219179,0.02600770316134688
SPY260930C00631000,2026-06-09 16:38:11+00:00,631.0,107.6,128.44,131.86,0.0,0.0,2.0,766.0,0.35722993850708,True,REGULAR,USD,2026-09-30,call,130.15,2026-09-30,0.20821917808219179,0.026277372262773845
SPY260930C00632000,2026-06-26 19:59:58+00:00,632.0,109.34,127.48,130.89,0.0,0.0,1.0,53.0,0.3554141607666015,True,REGULAR,USD,2026-09-30,call,129.185,2026-09-30,0.20821917808219179,0.026396253434996186
SPY260930C00633000,2026-06-11 17:29:22+00:00,633.0,110.55,126.51,129.93,0.0,0.0,1.0,199.0,0.3537357107543945,True,REGULAR,USD,2026-09-30,call,128.22,2026-09-30,0.20821917808219179,0.026672905942910635
SPY260930C00634000,2026-04-23 17:41:46+00:00,634.0,91.63,114.76,118.28,0.0,0.0,3.0,106.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,116.52000000000001,2026-09-30,0.20821917808219179,0.030209406110538926
SPY260930C00635000,2026-06-22 18:06:46+00:00,635.0,120.75,124.59,128.0,0.0,0.0,1.0,790.0,0.3501957070922851,True,REGULAR,USD,2026-09-30,call,126.295,2026-09-30,0.20821917808219179,0.027000277128944112
SPY260930C00636000,2026-04-27 15:59:24+00:00,636.0,96.9,112.93,116.44,0.0,0.0,1.0,116.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,114.685,2026-09-30,0.20821917808219179,0.030605571783581035
SPY260930C00637000,2026-04-22 16:30:19+00:00,637.0,93.04,112.02,115.53,0.0,0.0,2.0,131.0,1.0000000000000003e-05,True,REGULAR,USD,2026-09-30,call,113.775,2026-09-30,0.20821917808219179,0.030850362557679676
SPY260930C00638000,2026-06-17 17:29:31+00:00,638.0,121.69,121.7,125.12,0.0,0.0,2.0,125.0,0.3450993225097656,True,REGULAR,USD,2026-09-30,call,123.41,2026-09-30,0.20821917808219179,0.027712503038651665
SPY260930C00639000,2026-06-12 13:40:49+00:00,639.0,109.8,120.74,124.16,0.0,0.0,1.0,556.0,0.34339035522460937,True,REGULAR,USD,2026-09-30,call,122.44999999999999,2026-09-30,0.20821917808219179,0.027929767251939585
SPY260930C00640000,2026-07-15 15:24:42+00:00,640.0,120.0,119.78,123.2,2.6699982,2.2756312,1.0,984.0,0.34168138793945313,True,REGULAR,USD,2026-09-30,call,121.49000000000001,2026-09-30,0.20821917808219179,0.028150465058852592
SPY260930C00642000,2026-06-16 18:48:37+00:00,642.0,119.98,117.86,121.28,0.0,0.0,2.0,174.0,0.3382329360961914,True,REGULAR,USD,2026-09-30,call,119.57,2026-09-30,0.20821917808219179,0.02860249226394582
SPY260930C00643000,2026-07-13 14:16:46+00:00,643.0,115.75,116.9,120.32,0.0,0.0,1.0,133.0,0.3365087101745606,True,REGULAR,USD,2026-09-30,call,118.61,2026-09-30,0.20821917808219179,0.02883399376106557
SPY260930C00645000,2026-07-10 19:32:16+00:00,645.0,117.01,114.98,118.41,0.0,0.0,1.0,501.0,0.33316706878662117,True,REGULAR,USD,2026-09-30,call,116.695,2026-09-30,0.20821917808219179,0.029392861733578926
SPY260930C00646000,2026-07-10 16:45:12+00:00,646.0,115.34,114.03,117.45,0.0,0.0,1.0,24.0,0.3314275842285156,True,REGULAR,USD,2026-09-30,call,115.74000000000001,2026-09-30,0.20821917808219179,0.02954898911353034
SPY260930C00647000,2026-06-12 16:13:13+00:00,647.0,106.4,113.07,116.49,0.0,0.0,1.0,202.0,0.32968809967041013,True,REGULAR,USD,2026-09-30,call,114.78,2026-09-30,0.20821917808219179,0.02979613173026661
SPY260930C00648000,2026-06-12 16:13:08+00:00,648.0,105.32,112.11,115.54,0.0,0.0,1.0,4.0,0.32805542556762696,True,REGULAR,USD,2026-09-30,call,113.825,2026-09-30,0.20821917808219179,0.030133977597188725
SPY260930C00650000,2026-07-10 19:32:16+00:00,650.0,112.2,110.2,113.63,0.0,0.0,1.0,1409.0,0.324652749633789,True,REGULAR,USD,2026-09-30,call,111.91499999999999,2026-09-30,0.20821917808219179,0.03064825984005712
SPY260930C00651000,2026-06-15 15:22:32+00:00,651.0,113.99,109.25,112.67,0.0,0.0,1.0,7.0,0.3228827478027343,True,REGULAR,USD,2026-09-30,call,110.96000000000001,2026-09-30,0.20821917808219179,0.03082191780821919
SPY260930C00652000,2026-06-16 15:19:46+00:00,652.0,111.15,108.3,111.72,0.0,0.0,3.0,17.0,0.3212348150634765,True,REGULAR,USD,2026-09-30,call,110.00999999999999,2026-09-30,0.20821917808219179,0.03108808290155442
SPY260930C00653000,2026-06-11 19:30:19+00:00,653.0,98.59,107.34,110.77,0.0,0.0,2.0,25.0,0.31958688232421867,True,REGULAR,USD,2026-09-30,call,109.055,2026-09-30,0.20821917808219179,0.031452019623125875
SPY260930C00654000,2026-07-10 16:46:34+00:00,654.0,107.92,106.39,109.82,0.0,0.0,1.0,35.0,0.31793894958496094,True,REGULAR,USD,2026-09-30,call,108.10499999999999,2026-09-30,0.20821917808219179,0.03172841219185045
SPY260930C00655000,2026-07-13 17:49:53+00:00,655.0,103.11,105.44,108.87,0.0,0.0,1.0,218.0,0.3162604995727538,True,REGULAR,USD,2026-09-30,call,107.155,2026-09-30,0.20821917808219179,0.032009705566702504
SPY260930C00656000,2026-05-14 14:46:27+00:00,656.0,107.73,106.28,109.47,0.0,0.0,2.0,53.0,0.3331823274230958,True,REGULAR,USD,2026-09-30,call,107.875,2026-09-30,0.20821917808219179,0.029571263035921183
SPY260930C00657000,2026-07-07 18:51:38+00:00,657.0,100.74,103.54,106.97,0.0,0.0,1.0,10.0,0.3129188581848144,True,REGULAR,USD,2026-09-30,call,105.255,2026-09-30,0.20821917808219179,0.03258752553322876
SPY260930C00659000,2026-07-09 19:12:02+00:00,659.0,99.6,101.65,105.08,0.0,0.0,1.0,49.0,0.3096687686157227,True,REGULAR,USD,2026-09-30,call,103.36500000000001,2026-09-30,0.20821917808219179,0.03318337928699262
SPY260930C00660000,2026-07-10 13:37:14+00:00,660.0,101.6,100.7,104.14,0.0,0.0,1.0,432.0,0.30808187042236324,True,REGULAR,USD,2026-09-30,call,102.42,2026-09-30,0.20821917808219179,0.03358719000195272
SPY260930C00661000,2026-07-02 19:06:02+00:00,661.0,91.95,99.76,103.19,0.0,0.0,1.0,15.0,0.306372903137207,True,REGULAR,USD,2026-09-30,call,101.475,2026-09-30,0.20821917808219179,0.033801428923380075
SPY260930C00662000,2026-07-07 13:33:55+00:00,662.0,97.74,98.81,102.25,0.0,0.0,1.0,15.0,0.30478600494384767,True,REGULAR,USD,2026-09-30,call,100.53,2026-09-30,0.20821917808219179,0.03421864120163133
SPY260930C00663000,2026-06-16 15:19:46+00:00,663.0,100.65,97.87,101.3,0.0,0.0,3.0,69.0,0.3030617790222168,True,REGULAR,USD,2026-09-30,call,99.58500000000001,2026-09-30,0.20821917808219179,0.03444293819350296
SPY260930C00664000,2026-07-08 14:29:08+00:00,664.0,88.68,96.93,100.36,0.0,0.0,3.0,113.0,0.30145962219238287,True,REGULAR,USD,2026-09-30,call,98.64500000000001,2026-09-30,0.20821917808219179,0.03477114906989703
SPY260930C00665000,2026-07-13 13:54:59+00:00,665.0,96.35,95.99,99.42,0.0,0.0,1.0,109.0,0.2998422067260742,True,REGULAR,USD,2026-09-30,call,97.705,2026-09-30,0.20821917808219179,0.03510567524691681
SPY260930C00666000,2026-07-08 13:30:01+00:00,666.0,88.22,95.04,98.48,0.0,0.0,1.0,40.0,0.2982095326232909,True,REGULAR,USD,2026-09-30,call,96.76,2026-09-30,0.20821917808219179,0.035551880942538215
SPY260930C00667000,2026-05-01 14:33:04+00:00,667.0,77.72,85.09,88.61,0.0,0.0,1.0,103.0,0.1519860192871094,True,REGULAR,USD,2026-09-30,call,86.85,2026-09-30,0.20821917808219179,0.04052964881980422
SPY260930C00668000,2026-06-17 16:32:58+00:00,668.0,94.74,93.17,96.6,0.0,0.0,1.0,126.0,0.29492892578124996,True,REGULAR,USD,2026-09-30,call,94.88499999999999,2026-09-30,0.20821917808219179,0.03614902250092209
SPY260930C00669000,2026-04-14 17:48:49+00:00,669.0,54.79,85.78,88.84,0.0,0.0,1.0,275.0,0.20111882873535153,True,REGULAR,USD,2026-09-30,call,87.31,2026-09-30,0.20821917808219179,0.03504753178330091
SPY260930C00670000,2026-07-14 18:22:21+00:00,670.0,91.15,91.29,94.73,0.0,0.0,2.0,2903.0,0.29175512939453113,True,REGULAR,USD,2026-09-30,call,93.01,2026-09-30,0.20821917808219179,0.03698527040103212
SPY260930C00671000,2026-07-06 19:27:59+00:00,671.0,90.99,90.35,93.79,0.0,0.0,1.0,67.0,0.2900766793823242,True,REGULAR,USD,2026-09-30,call,92.07,2026-09-30,0.20821917808219179,0.037362876072553626
SPY260930C00673000,2026-06-30 13:31:08+00:00,673.0,81.45,88.49,91.92,0.0,0.0,1.0,34.0,0.28684184844970695,True,REGULAR,USD,2026-09-30,call,90.205,2026-09-30,0.20821917808219179,0.03802449975056823
SPY260930C00674000,2026-07-08 14:29:08+00:00,674.0,80.49,87.55,90.99,0.0,0.0,3.0,53.0,0.2852549502563476,True,REGULAR,USD,2026-09-30,call,89.27,2026-09-30,0.20821917808219179,0.038534782121653385
SPY260930C00675000,2026-07-07 18:26:48+00:00,675.0,83.03,86.62,90.06,0.0,0.0,1.0,435.0,0.2836680520629882,True,REGULAR,USD,2026-09-30,call,88.34,2026-09-30,0.20821917808219179,0.038940457323975525
SPY260930C00676000,2026-07-13 13:54:59+00:00,676.0,86.13,85.69,89.13,0.0,0.0,1.0,45.0,0.2820506365966796,True,REGULAR,USD,2026-09-30,call,87.41,2026-09-30,0.20821917808219179,0.03935476490104105
SPY260930C00677000,2026-07-10 19:55:24+00:00,677.0,87.46,84.76,88.21,0.0,0.0,1.0,274.0,0.28055529022216785,True,REGULAR,USD,2026-09-30,call,86.485,2026-09-30,0.20821917808219179,0.03989131063190136
SPY260930C00678000,2026-07-09 17:46:16+00:00,678.0,83.9,83.84,87.28,0.0,0.0,2.0,32.0,0.27893787475585935,True,REGULAR,USD,2026-09-30,call,85.56,2026-09-30,0.20821917808219179,0.04020570359981297
SPY260930C00679000,2026-07-08 14:43:20+00:00,679.0,75.76,82.91,86.36,0.0,0.0,1.0,90.0,0.2774120111083984,True,REGULAR,USD,2026-09-30,call,84.63499999999999,2026-09-30,0.20821917808219179,0.040763277603828245
